Número do Aluno,Sala,Data e Hora,IP
109839,B2.01,18/09/2024 19:50:00,192.168.115.97
109839,B2.02,20/09/2024 20:57:00,192.168.115.97
109839,Auditório 4,24/09/2024 10:33:00,192.168.115.97
109839,C2.01,24/09/2024 20:57:00,192.168.115.97
109839,AA3.26,25/09/2024 10:33:00,192.168.115.97
109839,D1.01,30/09/2024 19:50:00,192.168.115.97
109839,B2.01,01/10/2024 19:50:00,192.168.115.97
109839,C2.02,04/10/2024 09:47:00,192.168.115.97
109839,D1.02,09/10/2024 11:14:00,192.168.115.97
109839,AA3.26,09/10/2024 12:55:00,192.168.115.97
109839,C2.01,10/10/2024 16:16:00,192.168.115.97
109839,Auditório 1,14/10/2024 16:16:00,192.168.115.97
109839,Auditório 1,16/10/2024 11:14:00,192.168.115.97
109839,0S02,17/10/2024 13:57:00,192.168.115.97
109839,D1.02,18/10/2024 20:57:00,192.168.115.97
109839,C2.01,21/10/2024 17:50:00,192.168.115.97
109839,0S01,24/10/2024 16:16:00,192.168.115.97
109839,D1.01,05/11/2024 14:43:00,192.168.115.97
109839,AA3.26,11/11/2024 11:14:00,192.168.115.97
109839,0S01,11/11/2024 14:43:00,192.168.115.97
109839,Auditório 1,14/11/2024 12:55:00,192.168.115.97
109839,0S01,22/11/2024 16:16:00,192.168.115.97
109839,0S02,26/11/2024 09:47:00,192.168.115.97
109839,AA3.28,04/12/2024 17:50:00,192.168.115.97
109839,AA3.28,06/12/2024 16:16:00,192.168.115.97
109839,B2.01,09/12/2024 19:50:00,192.168.115.97
109839,AA3.28,11/12/2024 16:16:00,192.168.115.97
109839,C2.01,13/12/2024 14:43:00,192.168.115.97
109839,B2.02,05/02/2025 14:43:00,192.168.115.97
109839,Auditório 1,05/02/2025 16:16:00,192.168.115.97
109839,0S02,10/02/2025 17:50:00,192.168.115.97
109839,C2.01,11/02/2025 12:55:00,192.168.115.97
109839,Auditório 4,11/02/2025 15:57:00,192.168.115.97
109839,C2.02,11/02/2025 17:50:00,192.168.115.97
109839,C2.02,13/02/2025 14:43:00,192.168.115.97
109839,B2.02,14/02/2025 16:16:00,192.168.115.97
109839,B2.01,14/02/2025 17:50:00,192.168.115.97
109839,B2.02,21/02/2025 15:57:00,192.168.115.97
109839,C2.02,26/02/2025 14:43:00,192.168.115.97
109839,C2.01,27/02/2025 09:47:00,192.168.115.97
109839,0S01,04/03/2025 11:14:00,192.168.115.97
109839,Auditório 4,04/03/2025 14:43:00,192.168.115.97
109839,AA3.28,05/03/2025 16:16:00,192.168.115.97
109839,0S01,06/03/2025 12:55:00,192.168.115.97
109839,AA3.26,19/03/2025 15:57:00,192.168.115.97
109839,C2.01,20/03/2025 19:50:00,192.168.115.97
109839,AA3.28,26/03/2025 10:33:00,192.168.115.97
109839,C2.02,28/03/2025 14:43:00,192.168.115.97
109839,AA3.28,28/03/2025 17:50:00,192.168.115.97
109839,D1.02,09/04/2025 10:33:00,192.168.115.97
109839,Auditório 1,25/04/2025 10:33:00,192.168.115.97
109839,C2.01,25/04/2025 12:55:00,192.168.115.97
109839,0S02,25/04/2025 15:57:00,192.168.115.97
109839,AA3.26,28/04/2025 17:50:00,192.168.115.97
109839,C2.02,30/04/2025 12:55:00,192.168.115.97
109839,D1.01,02/05/2025 12:55:00,192.168.115.97
109839,C2.02,02/05/2025 14:43:00,192.168.115.97
109839,D1.01,19/05/2025 15:57:00,192.168.115.97
109839,AA3.28,22/05/2025 12:55:00,192.168.115.97
109839,Auditório 4,27/05/2025 13:57:00,192.168.115.97
109839,C2.01,27/05/2025 16:16:00,192.168.115.97
109839,B2.02,28/05/2025 17:50:00,192.168.115.97
109839,Auditório 4,04/06/2025 16:16:00,192.168.115.97
109839,C2.01,05/06/2025 11:14:00,192.168.115.97
109839,D1.02,05/06/2025 20:57:00,192.168.115.97
109839,C2.01,09/06/2025 10:33:00,192.168.115.97
109839,C2.02,11/06/2025 16:16:00,192.168.115.97
109839,D1.01,11/06/2025 17:50:00,192.168.115.97
109839,0S01,13/06/2025 12:55:00,192.168.115.97
109839,0S02,23/06/2025 09:47:00,192.168.115.97
109839,Auditório 4,26/06/2025 09:47:00,192.168.115.97
109839,AA3.26,30/06/2025 10:33:00,192.168.115.97
100674,C2.02,03/07/2024 15:57:00,192.168.116.159
100674,C2.01,04/07/2024 20:57:00,192.168.116.159
100674,B2.01,12/07/2024 15:57:00,192.168.116.159
100674,Auditório 4,17/07/2024 10:33:00,192.168.116.159
100674,B2.02,18/07/2024 16:16:00,192.168.116.159
100674,0S01,19/07/2024 12:55:00,192.168.116.159
100674,AA3.26,24/07/2024 15:57:00,192.168.116.159
100674,AA3.26,26/07/2024 14:43:00,192.168.116.159
100674,B2.02,29/07/2024 18:34:00,192.168.116.159
100674,AA3.28,30/07/2024 18:34:00,192.168.116.159
100674,0S01,06/08/2024 16:16:00,192.168.116.159
100674,D1.02,07/08/2024 18:34:00,192.168.116.159
100674,B2.01,09/08/2024 17:50:00,192.168.116.159
100674,Auditório 1,13/08/2024 20:57:00,192.168.116.159
100674,0S02,14/08/2024 20:57:00,192.168.116.159
100674,D1.01,15/08/2024 17:50:00,192.168.116.159
100674,AA3.28,20/08/2024 10:33:00,192.168.116.159
100674,Auditório 4,23/08/2024 11:14:00,192.168.116.159
100674,AA3.26,28/08/2024 09:47:00,192.168.116.159
100674,B2.02,30/08/2024 09:47:00,192.168.116.159
100674,D1.02,03/09/2024 16:16:00,192.168.116.159
100674,B2.01,05/09/2024 19:50:00,192.168.116.159
100674,D1.01,10/09/2024 18:34:00,192.168.116.159
100674,D1.01,16/09/2024 14:43:00,192.168.116.159
100674,C2.01,16/09/2024 19:50:00,192.168.116.159
100674,0S01,17/09/2024 16:16:00,192.168.116.159
100674,Auditório 1,26/09/2024 11:14:00,192.168.116.159
100674,C2.02,26/09/2024 13:57:00,192.168.116.159
100674,D1.01,30/09/2024 18:34:00,192.168.116.159
100674,0S01,10/10/2024 16:16:00,192.168.116.159
100674,C2.01,14/10/2024 15:57:00,192.168.116.159
100674,D1.02,15/10/2024 12:55:00,192.168.116.159
100674,AA3.28,16/10/2024 19:50:00,192.168.116.159
100674,D1.01,22/10/2024 17:50:00,192.168.116.159
100674,0S02,25/10/2024 15:57:00,192.168.116.159
100674,D1.01,28/10/2024 17:50:00,192.168.116.159
100674,Auditório 4,30/10/2024 14:43:00,192.168.116.159
100674,C2.02,04/11/2024 16:16:00,192.168.116.159
100674,AA3.28,05/11/2024 14:43:00,192.168.116.159
100674,Auditório 4,06/11/2024 09:47:00,192.168.116.159
100674,Auditório 4,15/11/2024 13:57:00,192.168.116.159
100674,0S02,18/11/2024 14:43:00,192.168.116.159
100674,D1.01,20/11/2024 16:16:00,192.168.116.159
100674,0S01,26/11/2024 10:33:00,192.168.116.159
100674,0S01,27/11/2024 17:50:00,192.168.116.159
100674,B2.01,29/11/2024 15:57:00,192.168.116.159
100674,B2.02,13/12/2024 16:16:00,192.168.116.159
100674,0S02,03/02/2025 11:14:00,192.168.116.159
100674,D1.01,17/02/2025 09:47:00,192.168.116.159
100674,0S02,24/02/2025 14:43:00,192.168.116.159
100674,D1.01,25/02/2025 12:55:00,192.168.116.159
100674,B2.02,25/02/2025 16:16:00,192.168.116.159
100674,Auditório 4,26/02/2025 20:57:00,192.168.116.159
100674,D1.02,06/03/2025 10:33:00,192.168.116.159
100674,C2.02,06/03/2025 14:43:00,192.168.116.159
100674,Auditório 4,14/03/2025 09:47:00,192.168.116.159
100674,AA3.28,19/03/2025 09:47:00,192.168.116.159
100674,D1.02,19/03/2025 17:50:00,192.168.116.159
100674,Auditório 4,25/03/2025 18:34:00,192.168.116.159
100674,B2.01,28/03/2025 17:50:00,192.168.116.159
100674,D1.01,01/04/2025 13:57:00,192.168.116.159
100674,D1.02,09/04/2025 18:34:00,192.168.116.159
100674,B2.02,14/04/2025 20:57:00,192.168.116.159
100674,C2.02,22/04/2025 10:33:00,192.168.116.159
100674,0S02,22/04/2025 20:57:00,192.168.116.159
100674,AA3.26,25/04/2025 10:33:00,192.168.116.159
100674,Auditório 1,28/04/2025 09:47:00,192.168.116.159
100674,0S02,02/05/2025 11:14:00,192.168.116.159
100674,0S02,08/05/2025 17:50:00,192.168.116.159
100674,AA3.26,12/05/2025 09:47:00,192.168.116.159
100674,C2.02,12/05/2025 16:16:00,192.168.116.159
100674,B2.02,12/05/2025 18:34:00,192.168.116.159
100674,AA3.28,15/05/2025 10:33:00,192.168.116.159
100674,D1.01,19/05/2025 11:14:00,192.168.116.159
100674,C2.02,20/05/2025 16:16:00,192.168.116.159
100674,0S01,21/05/2025 10:33:00,192.168.116.159
100674,Auditório 1,22/05/2025 20:57:00,192.168.116.159
100674,C2.02,23/05/2025 09:47:00,192.168.116.159
100674,Auditório 1,05/06/2025 15:57:00,192.168.116.159
100674,C2.01,10/06/2025 10:33:00,192.168.116.159
100674,C2.02,11/06/2025 14:43:00,192.168.116.159
100674,AA3.28,11/06/2025 15:57:00,192.168.116.159
100674,0S01,12/06/2025 18:34:00,192.168.116.159
100674,B2.02,16/06/2025 15:57:00,192.168.116.159
107726,Auditório 4,02/07/2024 16:16:00,192.168.116.196
107726,C2.02,03/07/2024 20:57:00,192.168.116.196
107726,Auditório 1,05/07/2024 15:57:00,192.168.116.196
107726,B2.01,10/07/2024 15:57:00,192.168.116.196
107726,AA3.28,10/07/2024 17:50:00,192.168.116.196
107726,Auditório 1,17/07/2024 15:57:00,192.168.116.196
107726,Auditório 1,18/07/2024 09:47:00,192.168.116.196
107726,C2.02,19/07/2024 11:14:00,192.168.116.196
107726,AA3.28,30/07/2024 19:50:00,192.168.116.196
107726,D1.01,30/07/2024 20:57:00,192.168.116.196
107726,D1.01,31/07/2024 18:34:00,192.168.116.196
107726,Auditório 4,02/08/2024 14:43:00,192.168.116.196
107726,AA3.26,05/08/2024 18:34:00,192.168.116.196
107726,Auditório 4,07/08/2024 09:47:00,192.168.116.196
107726,B2.01,12/08/2024 19:50:00,192.168.116.196
107726,0S02,14/08/2024 09:47:00,192.168.116.196
107726,AA3.26,14/08/2024 20:57:00,192.168.116.196
107726,C2.02,20/08/2024 10:33:00,192.168.116.196
107726,D1.02,27/08/2024 12:55:00,192.168.116.196
107726,D1.01,29/08/2024 16:16:00,192.168.116.196
107726,D1.02,30/08/2024 10:33:00,192.168.116.196
107726,Auditório 4,02/09/2024 13:57:00,192.168.116.196
107726,D1.01,05/09/2024 13:57:00,192.168.116.196
107726,AA3.28,16/09/2024 11:14:00,192.168.116.196
107726,Auditório 1,18/09/2024 13:57:00,192.168.116.196
107726,D1.02,23/09/2024 18:34:00,192.168.116.196
107726,Auditório 4,23/09/2024 19:50:00,192.168.116.196
107726,B2.01,24/09/2024 18:34:00,192.168.116.196
107726,C2.01,30/09/2024 19:50:00,192.168.116.196
107726,D1.01,30/09/2024 20:57:00,192.168.116.196
107726,D1.02,04/10/2024 11:14:00,192.168.116.196
107726,0S01,04/10/2024 13:57:00,192.168.116.196
107726,C2.02,11/10/2024 09:47:00,192.168.116.196
107726,B2.01,18/10/2024 19:50:00,192.168.116.196
107726,D1.02,22/10/2024 09:47:00,192.168.116.196
107726,0S02,23/10/2024 12:55:00,192.168.116.196
107726,Auditório 1,24/10/2024 13:57:00,192.168.116.196
107726,C2.01,28/10/2024 09:47:00,192.168.116.196
107726,0S01,28/10/2024 15:57:00,192.168.116.196
107726,Auditório 4,28/10/2024 20:57:00,192.168.116.196
107726,0S02,31/10/2024 19:50:00,192.168.116.196
107726,B2.01,01/11/2024 12:55:00,192.168.116.196
107726,Auditório 4,04/11/2024 17:50:00,192.168.116.196
107726,0S02,07/11/2024 20:57:00,192.168.116.196
107726,AA3.28,14/11/2024 15:57:00,192.168.116.196
107726,0S01,18/11/2024 14:43:00,192.168.116.196
107726,D1.01,21/11/2024 11:14:00,192.168.116.196
107726,C2.01,26/11/2024 10:33:00,192.168.116.196
107726,0S01,27/11/2024 12:55:00,192.168.116.196
107726,Auditório 1,28/11/2024 10:33:00,192.168.116.196
107726,0S01,03/12/2024 14:43:00,192.168.116.196
107726,AA3.26,05/12/2024 16:16:00,192.168.116.196
107726,0S02,09/12/2024 12:55:00,192.168.116.196
107726,C2.02,12/12/2024 20:57:00,192.168.116.196
107726,0S01,06/02/2025 20:57:00,192.168.116.196
107726,C2.02,17/02/2025 14:43:00,192.168.116.196
107726,0S01,21/02/2025 18:34:00,192.168.116.196
107726,0S02,24/02/2025 09:47:00,192.168.116.196
107726,B2.02,25/02/2025 19:50:00,192.168.116.196
107726,D1.02,10/03/2025 19:50:00,192.168.116.196
107726,D1.01,17/03/2025 18:34:00,192.168.116.196
107726,C2.01,31/03/2025 09:47:00,192.168.116.196
107726,Auditório 1,02/04/2025 20:57:00,192.168.116.196
107726,B2.02,04/04/2025 14:43:00,192.168.116.196
107726,0S02,04/04/2025 17:50:00,192.168.116.196
107726,Auditório 4,09/04/2025 09:47:00,192.168.116.196
107726,AA3.26,09/04/2025 10:33:00,192.168.116.196
107726,Auditório 4,14/04/2025 11:14:00,192.168.116.196
107726,D1.01,17/04/2025 11:14:00,192.168.116.196
107726,Auditório 4,22/04/2025 17:50:00,192.168.116.196
107726,C2.01,25/04/2025 09:47:00,192.168.116.196
107726,C2.02,25/04/2025 17:50:00,192.168.116.196
107726,C2.02,28/04/2025 18:34:00,192.168.116.196
107726,Auditório 1,29/04/2025 18:34:00,192.168.116.196
107726,Auditório 4,01/05/2025 18:34:00,192.168.116.196
107726,Auditório 4,05/05/2025 09:47:00,192.168.116.196
107726,D1.02,06/05/2025 10:33:00,192.168.116.196
107726,C2.01,06/05/2025 11:14:00,192.168.116.196
107726,D1.02,07/05/2025 16:16:00,192.168.116.196
107726,0S01,07/05/2025 18:34:00,192.168.116.196
107726,D1.02,15/05/2025 13:57:00,192.168.116.196
107726,AA3.26,19/05/2025 20:57:00,192.168.116.196
107726,Auditório 1,20/05/2025 13:57:00,192.168.116.196
107726,D1.02,21/05/2025 10:33:00,192.168.116.196
107726,AA3.28,22/05/2025 20:57:00,192.168.116.196
107726,B2.01,30/05/2025 13:57:00,192.168.116.196
107726,Auditório 1,04/06/2025 09:47:00,192.168.116.196
107726,C2.01,04/06/2025 12:55:00,192.168.116.196
107726,C2.01,11/06/2025 19:50:00,192.168.116.196
107726,B2.02,12/06/2025 17:50:00,192.168.116.196
107726,0S01,16/06/2025 11:14:00,192.168.116.196
107726,0S01,27/06/2025 11:14:00,192.168.116.196
107726,0S01,02/07/2025 20:57:00,192.168.116.196
105629,0S02,03/07/2024 19:50:00,192.168.116.237
105629,AA3.26,04/07/2024 20:57:00,192.168.116.237
105629,AA3.28,12/07/2024 09:47:00,192.168.116.237
105629,D1.01,17/07/2024 20:57:00,192.168.116.237
105629,C2.01,18/07/2024 10:33:00,192.168.116.237
105629,0S01,19/07/2024 13:57:00,192.168.116.237
105629,AA3.26,19/07/2024 19:50:00,192.168.116.237
105629,Auditório 1,24/07/2024 11:14:00,192.168.116.237
105629,0S02,31/07/2024 12:55:00,192.168.116.237
105629,C2.02,02/08/2024 14:43:00,192.168.116.237
105629,C2.02,06/08/2024 16:16:00,192.168.116.237
105629,0S01,06/08/2024 20:57:00,192.168.116.237
105629,0S02,08/08/2024 17:50:00,192.168.116.237
105629,0S01,08/08/2024 20:57:00,192.168.116.237
105629,D1.02,19/08/2024 16:16:00,192.168.116.237
105629,Auditório 1,26/08/2024 11:14:00,192.168.116.237
105629,AA3.28,05/09/2024 13:57:00,192.168.116.237
105629,D1.01,09/09/2024 19:50:00,192.168.116.237
105629,D1.01,16/09/2024 14:43:00,192.168.116.237
105629,Auditório 1,16/09/2024 18:34:00,192.168.116.237
105629,C2.02,18/09/2024 15:57:00,192.168.116.237
105629,0S02,19/09/2024 17:50:00,192.168.116.237
105629,Auditório 4,20/09/2024 12:55:00,192.168.116.237
105629,Auditório 1,23/09/2024 16:16:00,192.168.116.237
105629,AA3.28,23/09/2024 20:57:00,192.168.116.237
105629,C2.01,26/09/2024 19:50:00,192.168.116.237
105629,B2.02,02/10/2024 13:57:00,192.168.116.237
105629,C2.02,07/10/2024 16:16:00,192.168.116.237
105629,B2.01,08/10/2024 13:57:00,192.168.116.237
105629,0S02,08/10/2024 20:57:00,192.168.116.237
105629,C2.02,10/10/2024 16:16:00,192.168.116.237
105629,AA3.28,10/10/2024 17:50:00,192.168.116.237
105629,C2.02,10/10/2024 19:50:00,192.168.116.237
105629,Auditório 4,15/10/2024 19:50:00,192.168.116.237
105629,0S01,21/10/2024 13:57:00,192.168.116.237
105629,AA3.26,25/10/2024 17:50:00,192.168.116.237
105629,B2.02,29/10/2024 09:47:00,192.168.116.237
105629,AA3.28,29/10/2024 19:50:00,192.168.116.237
105629,C2.02,04/11/2024 14:43:00,192.168.116.237
105629,B2.02,04/11/2024 18:34:00,192.168.116.237
105629,AA3.26,05/11/2024 10:33:00,192.168.116.237
105629,B2.01,05/11/2024 20:57:00,192.168.116.237
105629,C2.01,08/11/2024 18:34:00,192.168.116.237
105629,D1.01,20/11/2024 10:33:00,192.168.116.237
105629,AA3.28,28/11/2024 10:33:00,192.168.116.237
105629,AA3.28,28/11/2024 14:43:00,192.168.116.237
105629,B2.02,05/12/2024 09:47:00,192.168.116.237
105629,D1.01,05/12/2024 15:57:00,192.168.116.237
105629,C2.02,09/12/2024 11:14:00,192.168.116.237
105629,B2.01,09/12/2024 12:55:00,192.168.116.237
105629,AA3.28,13/12/2024 09:47:00,192.168.116.237
105629,0S01,13/12/2024 15:57:00,192.168.116.237
105629,D1.02,19/02/2025 18:34:00,192.168.116.237
105629,B2.01,21/02/2025 10:33:00,192.168.116.237
105629,0S01,24/02/2025 19:50:00,192.168.116.237
105629,D1.01,04/03/2025 10:33:00,192.168.116.237
105629,Auditório 1,14/03/2025 15:57:00,192.168.116.237
105629,Auditório 4,28/03/2025 14:43:00,192.168.116.237
105629,AA3.26,03/04/2025 13:57:00,192.168.116.237
105629,C2.01,10/04/2025 13:57:00,192.168.116.237
105629,C2.01,18/04/2025 15:57:00,192.168.116.237
105629,C2.01,22/04/2025 20:57:00,192.168.116.237
105629,C2.01,28/04/2025 19:50:00,192.168.116.237
105629,0S02,30/04/2025 11:14:00,192.168.116.237
105629,AA3.26,06/05/2025 19:50:00,192.168.116.237
105629,D1.01,08/05/2025 16:16:00,192.168.116.237
105629,Auditório 1,12/05/2025 13:57:00,192.168.116.237
105629,B2.01,13/05/2025 20:57:00,192.168.116.237
105629,AA3.28,15/05/2025 18:34:00,192.168.116.237
105629,C2.02,16/05/2025 11:14:00,192.168.116.237
105629,AA3.26,19/05/2025 15:57:00,192.168.116.237
105629,0S02,19/05/2025 18:34:00,192.168.116.237
105629,C2.02,20/05/2025 16:16:00,192.168.116.237
105629,B2.01,26/05/2025 16:16:00,192.168.116.237
105629,D1.01,02/06/2025 10:33:00,192.168.116.237
105629,C2.02,04/06/2025 19:50:00,192.168.116.237
105629,Auditório 4,05/06/2025 18:34:00,192.168.116.237
105629,AA3.26,06/06/2025 13:57:00,192.168.116.237
105629,0S02,09/06/2025 14:43:00,192.168.116.237
105629,D1.02,11/06/2025 20:57:00,192.168.116.237
105629,B2.02,12/06/2025 20:57:00,192.168.116.237
105629,0S02,19/06/2025 09:47:00,192.168.116.237
105629,C2.02,19/06/2025 12:55:00,192.168.116.237
105629,B2.01,25/06/2025 12:55:00,192.168.116.237
105629,Auditório 1,26/06/2025 10:33:00,192.168.116.237
105629,C2.01,27/06/2025 09:47:00,192.168.116.237
102851,C2.02,04/07/2024 10:33:00,192.168.116.59
102851,B2.01,04/07/2024 11:14:00,192.168.116.59
102851,D1.02,04/07/2024 17:50:00,192.168.116.59
102851,Auditório 1,10/07/2024 11:14:00,192.168.116.59
102851,Auditório 4,12/07/2024 14:43:00,192.168.116.59
102851,0S02,17/07/2024 10:33:00,192.168.116.59
102851,C2.01,19/07/2024 17:50:00,192.168.116.59
102851,0S01,22/07/2024 18:34:00,192.168.116.59
102851,Auditório 1,24/07/2024 13:57:00,192.168.116.59
102851,AA3.26,24/07/2024 15:57:00,192.168.116.59
102851,Auditório 1,25/07/2024 18:34:00,192.168.116.59
102851,0S01,29/07/2024 15:57:00,192.168.116.59
102851,D1.02,05/08/2024 17:50:00,192.168.116.59
102851,0S01,12/08/2024 09:47:00,192.168.116.59
102851,Auditório 1,12/08/2024 14:43:00,192.168.116.59
102851,D1.02,15/08/2024 14:43:00,192.168.116.59
102851,B2.01,21/08/2024 17:50:00,192.168.116.59
102851,AA3.28,30/08/2024 20:57:00,192.168.116.59
102851,C2.02,04/09/2024 19:50:00,192.168.116.59
102851,0S02,05/09/2024 12:55:00,192.168.116.59
102851,AA3.26,10/09/2024 09:47:00,192.168.116.59
102851,Auditório 1,10/09/2024 17:50:00,192.168.116.59
102851,Auditório 1,16/09/2024 14:43:00,192.168.116.59
102851,C2.01,04/10/2024 12:55:00,192.168.116.59
102851,AA3.26,11/10/2024 09:47:00,192.168.116.59
102851,AA3.28,14/10/2024 11:14:00,192.168.116.59
102851,Auditório 1,15/10/2024 15:57:00,192.168.116.59
102851,C2.01,21/10/2024 11:14:00,192.168.116.59
102851,D1.01,22/10/2024 20:57:00,192.168.116.59
102851,0S01,25/10/2024 15:57:00,192.168.116.59
102851,Auditório 1,04/11/2024 16:16:00,192.168.116.59
102851,AA3.28,04/11/2024 19:50:00,192.168.116.59
102851,C2.02,05/11/2024 09:47:00,192.168.116.59
102851,0S02,13/11/2024 09:47:00,192.168.116.59
102851,B2.02,18/11/2024 17:50:00,192.168.116.59
102851,0S02,19/11/2024 10:33:00,192.168.116.59
102851,Auditório 4,19/11/2024 20:57:00,192.168.116.59
102851,C2.01,20/11/2024 12:55:00,192.168.116.59
102851,B2.02,29/11/2024 12:55:00,192.168.116.59
102851,D1.01,29/11/2024 17:50:00,192.168.116.59
102851,B2.02,03/12/2024 16:16:00,192.168.116.59
102851,D1.02,10/12/2024 19:50:00,192.168.116.59
102851,0S02,11/12/2024 20:57:00,192.168.116.59
102851,D1.02,12/12/2024 12:55:00,192.168.116.59
102851,Auditório 1,03/02/2025 16:16:00,192.168.116.59
102851,B2.01,07/02/2025 19:50:00,192.168.116.59
102851,D1.01,10/02/2025 16:16:00,192.168.116.59
102851,0S01,14/02/2025 15:57:00,192.168.116.59
102851,B2.02,17/02/2025 20:57:00,192.168.116.59
102851,AA3.26,18/02/2025 19:50:00,192.168.116.59
102851,C2.01,19/02/2025 17:50:00,192.168.116.59
102851,Auditório 4,20/02/2025 15:57:00,192.168.116.59
102851,C2.02,25/02/2025 15:57:00,192.168.116.59
102851,C2.01,03/03/2025 09:47:00,192.168.116.59
102851,0S01,03/03/2025 15:57:00,192.168.116.59
102851,AA3.26,04/03/2025 20:57:00,192.168.116.59
102851,C2.02,05/03/2025 12:55:00,192.168.116.59
102851,AA3.28,05/03/2025 16:16:00,192.168.116.59
102851,0S02,11/03/2025 20:57:00,192.168.116.59
102851,AA3.28,12/03/2025 20:57:00,192.168.116.59
102851,D1.02,13/03/2025 20:57:00,192.168.116.59
102851,0S01,18/03/2025 11:14:00,192.168.116.59
102851,0S01,21/03/2025 10:33:00,192.168.116.59
102851,AA3.26,21/03/2025 16:16:00,192.168.116.59
102851,B2.02,25/03/2025 16:16:00,192.168.116.59
102851,B2.01,27/03/2025 10:33:00,192.168.116.59
102851,Auditório 1,27/03/2025 17:50:00,192.168.116.59
102851,C2.01,31/03/2025 16:16:00,192.168.116.59
102851,B2.02,01/04/2025 12:55:00,192.168.116.59
102851,D1.02,04/04/2025 20:57:00,192.168.116.59
102851,C2.02,14/04/2025 19:50:00,192.168.116.59
102851,0S02,25/04/2025 16:16:00,192.168.116.59
102851,D1.01,29/04/2025 09:47:00,192.168.116.59
102851,C2.01,02/05/2025 20:57:00,192.168.116.59
102851,AA3.28,08/05/2025 15:57:00,192.168.116.59
102851,AA3.28,20/05/2025 10:33:00,192.168.116.59
102851,D1.01,20/05/2025 19:50:00,192.168.116.59
102851,D1.02,29/05/2025 12:55:00,192.168.116.59
102851,AA3.26,02/06/2025 11:14:00,192.168.116.59
